Run,Event,Type1,E1,px1,py1,pz1,pt1,eta1,phi1,Q1,Type2,E2,px2,py2,pz2,pt2,eta2,phi2,Q2,M
146514,495776352,G,70.4776,-10.2827,17.3665,-67.5259,20.1825,-1.92247,2.10539,1,T,5.48409,-1.81491,-0.372266,-5.16058,1.8527,-1.74832,-2.93928,-1,7.18977
146514,495915006,G,37.8871,3.19967,-7.34653,-37.0298,8.01308,-2.2353,-1.16004,-1,T,8.98388,1.31748,-0.913422,-8.83905,1.60315,-2.40848,-0.606223,1,2.07332
146514,496012391,G,5.89598,1.13726,4.24152,-3.93288,4.39134,-0.805593,1.30883,1,G,5.08047,0.537803,5.03907,0.344249,5.06769,0.067878,1.46447,-1,4.32075
146514,496060583,G,13.4899,-9.53741,-8.96575,3.25868,13.09,0.246443,-2.38708,-1,T,5.2828,-1.1205,0.252337,5.15535,1.14856,2.20686,2.92009,-1,9.59704
146514,496188839,G,23.5223,6.70248,9.77442,-20.3181,11.8517,-1.30808,0.969721,-1,T,2.79991,0.310745,0.841524,2.6502,0.897065,1.8039,1.21706,-1,14.7926
146514,496296440,G,12.8523,4.38526,-0.782367,12.0552,4.4545,1.72123,-0.176551,-1,G,8.36043,-7.19899,-2.65847,-3.31553,7.67417,-0.419615,-2.78784,-1,18.8107
146514,496299712,G,17.4479,4.16764,8.01603,14.9263,9.03471,1.27628,1.09135,-1,T,4.31526,-0.775231,0.2503,4.23636,0.814637,2.35098,2.82929,1,5.15658
146514,496522046,G,8.98886,0.41092,-4.42242,-7.8142,4.44147,-1.33054,-1.47815,-1,G,15.6185,-7.27804,-8.02564,-11.2492,10.8342,-0.908201,-2.30738,1,6.32419
146514,496100657,G,52.5223,7.74151,-5.44687,51.6622,9.46569,2.39849,-0.613133,1,T,9.03936,2.24708,-0.302714,8.74974,2.26738,2.05993,-0.133908,1,2.72179
146514,496260264,G,50.4957,7.22549,6.5769,49.5413,9.77053,2.32617,0.738442,1,T,3.87023,-1.84419,-3.39678,0.168539,3.86512,0.0435914,-2.06819,1,21.1072
146514,496386753,G,5.14293,2.65819,0.0198823,4.40139,2.65826,1.27816,0.0074795,-1,T,4.51701,0.735421,3.59919,-2.62626,3.67355,-0.664839,1.36924,-1,8.09625
146514,496403624,G,19.6647,7.88621,-0.0303284,-18.0138,7.88627,-1.56396,-0.00384573,-1,T,5.52788,1.26885,1.0036,-5.2848,1.61778,-1.89957,0.669197,1,2.66086
146514,496328684,G,7.02976,-0.104882,-3.47933,6.10652,3.48091,1.32802,-1.60093,1,G,11.222,4.36973,6.14959,8.30723,7.54401,0.951133,0.95301,-1,10.0026
146514,496519951,G,33.2847,-5.96865,3.81075,32.5225,7.08143,2.22925,2.57337,1,G,11.6639,7.09182,-7.38071,5.59156,10.2357,0.52222,-0.805356,-1,23.5305
146514,496044560,G,12.252,-4.54535,4.60109,10.4053,6.46763,1.25365,2.3501,1,G,4.49366,2.18289,3.08162,2.4332,3.77642,0.606449,0.954483,-1,7.14039
146514,496074922,G,9.64161,3.39174,1.43525,8.90986,3.68291,1.61681,0.400312,1,G,4.65463,-2.65721,-2.61146,-2.78818,3.72565,-0.691845,-2.36488,-1,12.8446
146514,496137758,G,14.3403,-4.72268,2.60483,13.287,5.39341,1.63361,2.63755,-1,G,7.33957,6.94417,0.149894,-2.36943,6.94579,-0.33484,0.0215822,1,18.3929
146514,496152455,G,6.50407,-2.83167,-3.70642,-4.53165,4.66433,-0.861116,-2.22319,-1,G,3.97066,-3.35762,-2.11378,0.115165,3.96758,0.0290225,-2.57973,-1,4.24647
146514,496301342,G,10.9977,1.33088,-10.8648,1.06032,10.946,0.0967174,-1.44891,-1,T,11.8027,-2.10239,0.686966,11.5931,2.21178,2.35874,2.82577,1,15.9865
146514,496335488,G,10.1726,-9.14664,-3.17141,-3.12268,9.68085,-0.317216,-2.80783,1,T,5.26018,0.0025795,1.32884,5.08847,1.32885,2.05244,1.56886,-1,12.1366
146514,496451719,G,10.2469,1.78277,2.76552,-9.70373,3.29035,-1.80224,0.998198,-1,G,4.59063,-2.89045,-2.71083,-2.31505,3.96274,-0.555233,-2.38825,1,8.62976
146514,496143798,G,34.2685,10.612,-0.776673,-32.5745,10.6404,-1.83769,-0.0730578,1,T,10.8197,2.12478,-0.85869,-10.5736,2.29173,-2.23375,-0.384063,-1,2.50524
146514,496190993,G,10.6688,-3.18469,3.25097,9.6489,4.55095,1.49613,2.3459,1,G,9.08454,-0.229258,4.18724,8.05805,4.19351,1.40799,1.62549,-1,3.11074
146514,496285534,G,23.2583,2.14473,-8.25132,-21.6391,8.5255,-1.66131,-1.3165,-1,T,4.18708,1.08503,-0.229926,-4.03612,1.10913,-2.00322,-0.208818,1,3.41551
146514,496333171,G,50.7592,3.19827,10.4677,49.565,10.9454,2.21549,1.27427,1,T,5.27184,1.09209,0.26518,5.14958,1.12383,2.22702,0.238208,-1,3.49239
146514,496474357,G,23.5224,4.92889,2.5231,-22.8612,5.53715,-2.12546,0.473123,-1,T,7.42928,0.38499,1.35101,-7.29449,1.4048,-2.34952,1.29319,1,2.32332
146514,496491779,G,47.9239,-2.27845,-13.0393,46.0594,13.2369,1.96011,-1.74379,1,T,5.2091,-2.0497,-0.807961,4.71906,2.20319,1.50536,-2.76611,-1,5.84617
146514,496095299,G,13.4621,2.39576,-6.69118,-11.4327,7.10715,-1.25354,-1.22697,-1,G,5.37296,-2.74301,0.485046,4.59327,2.78556,1.27465,2.96657,1,16.4118
146514,496145184,G,21.4048,1.15381,-10.0358,-18.8708,10.1019,-1.38302,-1.45633,-1,T,5.75542,-0.792829,-2.39863,-5.17027,2.52626,-1.46429,-1.89003,-1,2.2273
146514,496303504,G,29.3049,-10.1104,-9.54021,25.7979,13.9009,1.37724,-2.3852,1,T,8.54379,-2.07785,-1.74241,8.10134,2.71172,1.81449,-2.44378,-1,2.74149
146514,496318917,G,19.0062,2.82625,-1.69913,18.7176,3.29768,2.43706,-0.5413,-1,G,7.31968,1.06492,-6.06656,3.95339,6.15932,0.604382,-1.39703,1,10.1799
146514,496429018,G,14.2631,6.31782,5.00458,-11.767,8.05982,-1.17235,0.669928,-1,G,4.63067,2.84863,-3.50397,1.0195,4.51581,0.223888,-0.888195,1,12.4574
146514,496438532,G,8.99482,-5.13573,-2.3589,-6.99682,5.65156,-1.0401,-2.71102,-1,G,5.31374,5.24467,-0.559361,0.636573,5.27442,0.1204,-0.106252,1,12.4801
146514,496452391,G,4.44833,-2.37251,-3.7335,-0.456777,4.42356,-0.103078,-2.13689,-1,G,4.68867,-1.67096,3.63219,2.44695,3.99812,0.579109,2.00197,1,7.94759
146514,496472166,G,5.05334,-0.983186,2.00149,4.53348,2.22993,1.4583,2.0274,-1,G,20.54,-15.6013,0.858519,13.332,15.6249,0.773716,3.08662,1,7.25381
146514,496545305,G,31.656,7.03107,8.51588,-29.6671,11.0434,-1.71432,0.880615,1,T,5.39811,1.31076,0.190848,-5.23201,1.32458,-2.0825,0.144584,-1,3.10937
146514,496111186,G,44.3513,-1.07734,11.6782,-42.7724,11.7278,-2.00537,1.66279,-1,T,7.88723,0.572128,1.53094,-7.71532,1.63435,-2.25615,1.21316,-1,2.26032
146514,496135562,G,7.2125,-3.11475,-2.43907,-6.02979,3.95609,-1.2081,-2.47726,-1,T,8.34935,3.67332,2.12911,-7.18848,4.24575,-1.29732,0.525295,1,8.18785
146514,496239088,G,12.9758,-10.5465,-2.01928,-7.28371,10.7381,-0.634804,-2.95242,-1,T,3.19898,-0.0258431,-1.05836,3.01687,1.05868,1.7698,-1.59521,1,11.053
146514,496305101,G,18.6758,-10.8498,2.80918,-14.9387,11.2076,-1.09836,2.88824,1,G,7.78048,-1.80596,-7.11209,-2.58486,7.3378,-0.34536,-1.81947,-1,14.6348
146514,496606954,G,6.49326,3.63373,0.563137,-5.35071,3.67711,-1.16962,0.153752,-1,G,17.2611,-5.26723,0.595333,16.4267,5.30076,1.84927,3.02904,-1,20.9185
146514,496636741,G,15.1492,-2.29188,-11.8394,-9.16865,12.0592,-0.701371,-1.76201,-1,T,6.08713,-1.39373,-0.267456,-5.91844,1.41916,-2.13523,-2.952,1,7.95003
146514,496663537,G,18.5831,-6.37767,-8.37759,15.3122,10.5289,1.16914,-2.22148,-1,T,3.01786,-0.623451,-0.365142,2.92819,0.722509,2.10744,-2.61177,1,2.90528
146514,496713401,G,15.6192,-5.21129,1.17751,14.6767,5.34266,1.73528,2.91937,1,T,5.70393,-0.5102,1.45365,5.49093,1.54059,1.9832,1.90834,-1,2.87857
146514,496772053,G,17.163,6.19096,3.06932,15.7101,6.91005,1.55967,0.460262,-1,G,11.0901,5.59667,3.4566,8.92801,6.57806,1.11287,0.553272,1,3.10896
146514,497047288,G,10.1397,-7.85907,-4.08004,-4.93864,8.85504,-0.532235,-2.66274,1,T,4.11331,-0.880065,-0.143752,-4.0141,0.891728,-2.20967,-2.97968,-1,5.365
146514,496908670,G,7.18764,-2.72494,-0.737678,6.6092,2.82303,1.58657,-2.87722,-1,G,12.338,6.87772,9.18398,-4.53515,11.4738,-0.385632,0.928011,-1,16.9813
146514,497003043,G,7.19071,-4.55654,-5.17846,2.02894,6.89772,0.290062,-2.2924,-1,T,6.74736,1.65212,1.92416,-6.25171,2.53611,-1.63418,0.861321,-1,12.5464
146514,497020602,G,44.1989,9.39345,4.6176,-42.9415,10.4671,-2.11929,0.456886,1,G,8.873,-1.34189,-1.93898,-8.55328,2.35803,-2.00012,-2.17617,1,9.63905
146514,497024242,G,8.12929,1.93437,-3.48127,-7.08612,3.98259,-1.34033,-1.06363,1,G,8.75196,5.07051,4.21819,-5.75174,6.59569,-0.787943,0.693896,-1,8.39968
146514,497097377,G,5.92075,4.57046,1.70289,3.35486,4.87739,0.642676,0.356653,1,G,10.8611,1.18504,10.7294,-1.19543,10.7946,-0.110518,1.46079,-1,9.44886
146514,496604827,G,13.4538,5.13458,2.79046,12.1179,5.84385,1.47608,0.497812,1,G,7.25484,-2.66008,-1.58921,6.55896,3.09864,1.49465,-2.60307,1,8.51218
146514,496645433,G,11.6725,3.96712,-0.58757,-10.9614,4.0104,-1.73054,-0.147041,-1,G,17.835,-8.96777,-6.33027,14.0564,10.9769,1.06653,-2.52692,1,28.0758
146514,496657430,G,11.7185,-3.13516,3.08892,-10.8601,4.40121,-1.6351,2.36362,-1,G,13.3845,7.20605,1.59021,11.1659,7.37943,1.20201,0.217196,1,24.3228
146514,497010440,G,17.44,-2.60588,-11.0618,-13.2283,11.3645,-0.992721,-1.80215,-1,T,4.4896,-1.1678,-0.807599,-4.25786,1.41985,-1.81807,-2.53656,1,4.47408
146514,497032933,G,12.31,1.53311,-10.9613,-5.38759,11.068,-0.469351,-1.43183,-1,T,5.84104,1.38777,-0.520952,-5.64883,1.48233,-2.04777,-0.35911,-1,8.20281
146514,497041623,G,20.5825,4.64896,13.0196,15.2482,13.8247,0.952343,1.22783,-1,T,5.41113,2.86308,3.25965,3.23212,4.3385,0.689131,0.850078,-1,3.56436
146514,496777018,G,24.8382,9.80673,-3.61864,22.5313,10.4531,1.51108,-0.353496,1,T,13.5162,-2.27067,-1.19337,13.2701,2.56516,2.34586,-2.65771,1,10.4581
146514,496782310,G,10.6909,-0.69656,4.32322,9.7524,4.37898,1.54082,1.73054,-1,T,16.0212,-4.13293,3.2105,15.142,5.23339,1.78416,2.48115,1,3.70501
146514,496606614,G,84.9472,-13.5303,10.9263,83.1479,17.3912,2.26857,2.46227,1,G,9.4852,4.60814,-1.52756,8.14798,4.85473,1.2898,-0.320092,-1,20.362
146514,496638523,G,14.5404,8.44119,10.7076,5.05025,13.6348,0.36241,0.90321,1,T,5.38224,-2.01292,-0.547684,-4.9604,2.0861,-1.60088,-2.87594,-1,15.8857
146514,496722470,G,43.8326,3.31651,-8.64326,42.8436,9.25771,2.23672,-1.20441,-1,T,3.9409,1.05405,-0.280579,3.78547,1.09076,1.95758,-0.260158,1,3.04852
146514,496853258,G,28.1366,16.9409,5.7364,21.72,17.8857,1.02514,0.326495,-1,T,4.44855,3.20506,-1.08848,2.88466,3.38485,0.772932,-0.327391,-1,5.37978
146514,496597529,G,17.6171,-7.80881,-12.8901,-9.12241,15.0709,-0.573363,-2.11547,-1,T,3.43894,0.983593,0.14348,-3.29046,0.994003,-1.91226,0.144851,1,8.95641
146514,496622659,G,11.6819,6.48817,-0.64588,-9.69237,6.52024,-1.18725,-0.0992204,1,G,5.19743,-0.862031,0.785456,-5.0638,1.16621,-2.17451,2.40264,-1,5.9577
146514,496726795,G,9.82587,-0.278777,-9.00941,3.91015,9.01372,0.421232,-1.60173,1,T,4.52102,1.27878,-1.99744,3.84752,2.37172,1.26072,-1.00134,1,4.84776
146514,496768933,G,16.5111,-2.28729,-3.0027,-16.0734,3.77464,-2.15552,-2.22177,1,T,4.26072,-3.52029,2.26005,-0.801407,4.18334,-0.190418,2.57086,1,10.6031
146514,496732505,G,10.4325,1.87769,1.06525,-10.2061,2.15881,-2.25758,0.516043,-1,T,4.49339,-0.412562,-1.07319,4.34251,1.14976,2.03913,-1.9378,1,13.6474
146514,496748335,G,12.4495,-1.39101,-5.30187,-11.1774,5.48131,-1.46103,-1.82738,1,G,5.07175,4.26276,0.321592,-2.72709,4.27487,-0.60108,0.0752996,1,8.9783
146514,496823718,G,8.37152,-3.34304,-4.05777,-6.51381,5.25751,-1.04067,-2.25992,1,G,10.9442,-1.42742,3.26677,10.3468,3.56501,1.78709,1.98275,-1,18.3036
146514,496833229,G,13.3288,-4.94361,2.78248,-12.0609,5.67287,-1.49863,2.62894,1,G,7.19447,-3.58177,-0.555483,-6.21382,3.62458,-1.30808,-2.98773,-1,3.09823
146514,496905400,G,5.74022,1.72014,-1.93993,5.12023,2.59272,1.43233,-0.845379,1,T,31.2842,-0.757658,-14.6759,27.6176,14.6955,1.38833,-1.62238,-1,4.69334
146514,496910127,G,21.5543,-1.58992,-5.66119,-20.7364,5.88021,-1.97297,-1.84459,1,T,5.93011,0.574327,-1.11587,-5.79482,1.255,-2.2345,-1.09547,1,2.12718
146514,496943551,G,10.1297,0.474936,-5.8194,8.27698,5.83875,1.14817,-1.48936,-1,T,3.62105,-0.966693,0.336969,-3.47172,1.02374,-1.9354,2.80618,-1,11.6488
146514,497024247,G,16.8887,1.47837,-12.6243,11.1202,12.7106,0.790076,-1.45422,-1,T,3.41165,0.499822,-1.2639,3.12745,1.35914,1.5707,-1.19421,1,3.50911
146514,497261686,G,8.92988,1.83125,-3.27524,8.10252,3.75242,1.51268,-1.06098,-1,G,5.49594,-0.545895,5.46762,-0.0367558,5.4948,-0.00668914,1.67031,1,11.6871
146514,497274009,G,21.4241,10.213,-10.6886,15.5057,14.7835,0.915497,-0.808148,-1,T,3.5598,0.106629,-1.43761,-3.25314,1.44156,-1.55287,-1.49676,1,14.8502
146514,497412242,G,26.4175,1.76406,-10.6483,-24.1117,10.7934,-1.54361,-1.40662,-1,T,5.0174,1.4958,-0.58885,-4.75173,1.60753,-1.80441,-0.375037,-1,4.26073
146514,497527986,G,13.8139,-4.58301,1.05931,-12.9879,4.70384,-1.74008,2.91444,1,G,7.4572,1.25241,4.88389,-5.49343,5.04192,-0.943301,1.31977,-1,8.03021
146514,497604954,G,11.4748,-0.0806127,2.24072,11.2531,2.24217,2.31613,1.60676,1,T,4.8066,0.979793,-0.550102,4.67222,1.12366,2.13235,-0.51159,1,2.79304
146514,497696276,G,45.9131,-4.42917,-15.2671,43.0732,15.8966,1.72238,-1.85316,-1,T,5.77854,1.47721,-1.33783,5.42296,1.99297,1.72633,-0.735927,1,5.97594
146514,497223452,G,12.2341,-3.42837,-0.527105,11.7316,3.46866,1.93283,-2.98904,-1,T,2.9929,0.0603404,-1.01799,2.81182,1.01978,1.73877,-1.51159,1,2.57282
146514,497231637,G,18.2299,16.5078,5.26137,5.66829,17.326,0.321584,0.308541,1,G,5.70212,4.72508,3.06539,0.883195,5.63231,0.156173,0.575495,-1,3.10657
146514,497461234,G,32.1967,2.32738,-5.59853,-31.6205,6.06302,-2.35381,-1.17682,1,T,3.37454,-0.528073,-0.631828,-3.27083,0.823449,-2.08793,-2.26698,-1,2.41944
146514,497469752,G,13.3052,1.06872,2.38525,-13.0455,2.61373,-2.3107,1.14956,1,T,2.89189,1.20089,-0.519836,-2.57672,1.30857,-1.42973,-0.408523,-1,3.10811
146514,497470334,G,9.51547,0.878329,2.59733,-9.11128,2.74182,-1.91595,1.2447,1,G,5.5817,-2.31639,5.04958,0.529423,5.55553,0.0951529,2.00089,-1,9.68158
146514,497524073,G,6.29995,-4.05713,-0.150534,4.81615,4.05992,1.00715,-3.10451,-1,G,5.58116,4.14914,-0.74598,-3.656,4.21567,-0.784318,-0.177891,1,11.7899
146514,497604520,G,14.3241,0.107954,9.27172,10.9175,9.27235,1.00144,1.55915,1,T,3.46787,-0.771208,1.19823,3.15982,1.42496,1.53687,2.14267,1,2.88496
146514,497607294,G,52.224,8.82821,3.94569,-51.3209,9.66984,-2.37099,0.420307,1,T,4.97815,1.64156,1.50971,-4.44937,2.23023,-1.44141,0.743581,1,4.73199
146514,497620876,G,5.03089,-0.768974,4.80383,1.27691,4.86499,0.259546,1.72952,1,T,4.51428,1.22191,-1.51934,-4.07015,1.94973,-1.48211,-0.893478,1,8.50382
146514,497626638,G,6.24607,-3.91464,-3.61543,3.25676,5.32877,0.578376,-2.39591,-1,T,3.19923,0.531799,-0.615575,-3.09227,0.813476,-2.04536,-0.858284,-1,7.73573
146514,497631681,G,19.9664,-0.696017,-5.506,19.1793,5.54982,1.95352,-1.69654,1,T,15.8581,-2.07759,-2.91868,15.4477,3.58261,2.1677,-2.18942,-1,2.3862
146514,497632361,G,21.511,14.3491,3.86032,-15.5535,14.8593,-0.914026,0.262806,1,T,4.42202,-0.898588,-0.858953,-4.24238,1.24308,-1.94148,-2.37874,1,9.52458
146514,497674163,G,17.2933,8.15726,6.40983,-13.8354,10.3743,-1.09879,0.666012,1,T,3.31197,-0.39839,0.693588,-3.2122,0.799862,-2.09857,2.09217,1,4.82656
146514,497301624,G,13.8051,-2.93644,-2.36009,13.2807,3.76732,1.97263,-2.46459,-1,G,18.9717,6.52738,2.72976,17.6027,7.07519,1.64275,0.396098,-1,10.3683
146514,497310388,G,40.4394,-9.47701,-8.20832,-38.4466,12.5376,-1.83927,-2.42781,1,T,3.88076,0.0116994,-1.54376,-3.55891,1.54381,-1.57238,-1.56322,1,3.88795
146514,497451805,G,7.20012,-7.14781,-0.59338,0.622334,7.1724,0.0866594,-3.05877,-1,T,5.58168,2.31521,0.255779,-5.07133,2.32929,-1.52018,0.110031,-1,10.9596
146514,497500680,G,7.02835,-3.07311,-3.01835,5.55268,4.30748,1.07177,-2.36518,-1,G,5.5188,-4.47665,-1.49086,-2.86057,4.71838,-0.574187,-2.82011,1,8.53533
146514,497636886,G,39.1533,-13.8687,2.62927,36.52,14.1158,1.67913,2.95423,-1,T,7.04384,-1.23789,0.926088,6.87128,1.54596,2.19727,2.4993,-1,3.24292
146514,497165426,G,11.4929,0.0675557,7.66414,8.56343,7.66444,0.96193,1.56198,-1,T,2.91551,-1.15449,0.614286,-2.60362,1.30775,-1.43957,2.65261,-1,10.1178
146514,497228707,G,24.9359,-9.53705,0.560183,23.033,9.55349,1.61364,3.08292,1,T,3.02649,-0.188135,0.813329,2.90716,0.834805,1.96089,1.79811,-1,3.54089
146514,497318928,G,8.22766,-3.22793,7.14432,2.49448,7.8397,0.313048,1.99516,-1,T,3.27783,0.354116,-0.867108,-3.13939,0.936629,-1.92419,-1.18308,-1,9.18142
146514,497507274,G,20.6402,-0.335775,8.88642,-18.6259,8.89276,-1.48512,1.60856,1,T,2.92208,-0.693058,-0.187317,-2.83054,0.717926,-2.08071,-2.87762,1,4.25061
146514,497691587,G,12.233,-2.13196,8.92143,8.09311,9.17263,0.79566,1.80537,-1,T,6.42754,0.892876,1.41351,6.20539,1.6719,2.02228,1.00741,1,5.95172
146514,497221095,G,7.38367,-3.47541,0.167393,6.5116,3.47944,1.38462,3.09346,1,G,6.21515,3.94788,-3.57908,-3.19709,5.32875,-0.5688,-0.736439,1,12.731
146514,497506724,G,5.53779,0.981,-3.60902,-4.08272,3.73997,-0.944714,-1.30539,-1,G,6.1385,-0.839291,5.36168,-2.86671,5.42697,-0.506321,1.72607,1,9.2168
146514,497510827,G,10.2464,5.3667,1.54526,8.59005,5.58473,1.21573,0.280351,-1,T,4.20832,1.35174,-0.946491,3.86985,1.65017,1.58812,-0.61086,1,2.86266
146514,497530378,G,36.5841,2.41113,-10.2031,35.0495,10.4841,1.9217,-1.33874,1,T,5.90028,2.00659,-1.13095,5.43109,2.30335,1.59313,-0.513237,1,4.27396
146514,497682130,G,21.0253,-5.66958,4.31715,19.7805,7.12614,1.74505,2.4908,1,T,9.41956,-0.647331,2.41205,9.08185,2.4974,2.00257,1.83299,-1,2.94383
146514,497184109,G,17.3961,4.49458,-4.71409,-16.1303,6.51337,-1.63847,-0.80923,-1,T,6.42555,3.69546,0.373586,-5.24219,3.71429,-1.14457,0.100751,1,4.97668
146514,497198084,G,15.0702,2.2027,-9.29172,11.6581,9.54923,1.02925,-1.33803,-1,G,4.40023,-0.422035,-3.79402,2.18589,3.81742,0.545197,-1.68158,-1,3.61016
146514,497210821,G,8.94387,0.492568,3.04385,8.39488,3.08345,1.72686,1.41036,-1,G,9.84178,-4.73384,1.46607,8.50241,4.95566,1.30875,2.84126,-1,5.39024
146514,497344737,G,14.9501,2.87451,2.30799,-14.4881,3.68641,-2.07763,0.676518,-1,G,6.63006,2.62459,2.37299,-5.60597,3.5383,-1.24067,0.735096,1,3.12733
146514,497396677,G,13.603,-2.34969,-3.06827,-13.0421,3.86463,-1.93073,-2.22433,-1,G,14.6849,-5.52002,-5.34339,12.5145,7.68261,1.26422,-2.37245,-1,25.831
146514,497491053,G,30.007,3.83849,10.2582,-27.9364,10.9529,-1.66586,1.21274,1,T,2.87703,0.795174,-0.142743,-2.75925,0.807884,-1.94222,-0.17762,-1,3.9168
146514,497596718,G,9.84654,2.31096,3.20855,9.01708,3.95415,1.56244,0.946607,-1,G,5.97336,0.781638,-4.66178,3.65057,4.72686,0.710895,-1.40467,1,8.83875
146514,497602136,G,11.2456,7.65001,-5.28955,6.32063,9.30064,0.635866,-0.60496,1,G,5.04059,-3.91029,1.35175,-2.87728,4.13734,-0.648927,2.80876,1,14.963
146514,497648844,G,35.6984,-13.0274,17.3905,28.3234,21.7289,1.08058,2.21373,1,G,4.21697,3.99563,-1.19717,0.611047,4.17112,0.145975,-0.291109,1,20.3035
146514,497660939,G,5.31954,-3.19639,4.23246,-0.394621,5.30383,-0.0743346,2.21762,1,T,3.0402,0.711009,-0.0670308,2.95324,0.714161,2.127,-0.0939978,-1,6.30958
146514,497179071,G,15.9387,-2.7305,4.93664,14.9065,5.64146,1.69883,2.07602,1,T,2.81572,-0.939648,0.0151412,2.65216,0.93977,1.76065,3.12548,1,2.33028
146514,497166597,G,12.2141,-2.44133,2.71959,-11.654,3.65462,-1.87653,2.30233,-1,G,8.60716,3.34615,1.00661,-7.86524,3.49428,-1.55052,0.292214,1,6.14971
146514,497210885,G,23.5506,1.56177,9.17965,-21.6313,9.31155,-1.57943,1.40228,1,T,3.89569,-0.498889,1.0103,-3.72768,1.12676,-1.91168,2.02947,1,2.29222
146514,497300464,G,10.0841,-9.53999,-2.68099,1.86527,9.90955,0.187135,-2.86763,-1,T,4.94862,-1.13746,-0.538311,4.78478,1.25841,2.0456,-2.69957,1,7.57551
146514,497497293,G,6.97812,1.90023,-1.1522,-6.61396,2.22226,-1.81091,-0.545073,1,G,11.8234,8.04085,5.0927,-7.01363,9.51792,-0.682624,0.564584,-1,7.30982
146514,497622228,G,20.6785,-17.1816,0.376015,11.4995,17.1857,0.627196,3.11971,-1,T,5.51493,-0.474358,2.10533,-5.07404,2.15811,-1.59048,1.79241,1,18.0809
147757,178790271,G,9.92367,-2.41035,2.23624,9.36256,3.28794,1.7691,2.39365,-1,G,6.98303,-6.13864,-1.91905,-2.7177,6.43162,-0.410892,-2.8386,1,12.9806
147757,178792895,G,11.2628,2.68048,-10.9083,-0.815069,11.2328,-0.0724979,-1.32984,1,T,4.36349,-0.749788,-1.08119,-4.15906,1.31573,-1.86817,-2.17713,-1,8.48321
147757,178823543,G,39.2624,-16.3028,28.468,-21.5711,32.8057,-0.617536,2.09088,1,G,40.3757,16.7614,-29.2953,22.1591,33.7514,0.616699,-1.0511,-1,79.6303
147757,178945503,G,7.96845,1.59692,-3.66597,-6.8917,3.99869,-1.31267,-1.15998,1,G,22.1631,-0.585513,4.91613,-21.6027,4.95088,-2.17928,1.68934,-1,9.66376
147757,178934911,G,42.4389,-23.9682,14.0169,-32.0952,27.766,-0.987444,2.61242,1,T,24.9109,-13.1192,6.71505,-20.0832,14.7379,-1.11611,2.66851,1,2.84934
147757,178999615,G,12.7872,-10.9387,-1.18267,-6.51504,11.0025,-0.562075,-3.03389,-1,G,11.104,-10.7051,-0.294818,-2.93297,10.7092,-0.270562,-3.11406,1,3.29937
147757,179003511,G,6.29229,-4.90232,-1.79745,3.50972,5.22145,0.62972,-2.79016,-1,G,10.8804,2.71367,-10.0791,3.06933,10.438,0.289974,-1.30779,-1,10.2848
147757,179060903,G,34.6552,-1.57786,-33.8934,-7.05108,33.9301,-0.206344,-1.61732,1,G,35.0517,1.60526,34.2946,7.06513,34.3321,0.204362,1.52402,-1,69.7057
147757,179135575,G,23.8045,9.25414,-6.6206,-20.9087,11.3785,-1.36853,-0.621001,1,T,6.28027,3.19197,-0.354434,-5.39596,3.21159,-1.29071,-0.110586,1,3.09911
147757,179158383,G,7.91454,1.84594,2.41255,-7.30759,3.03774,-1.61159,0.917676,1,G,5.90264,3.42278,4.6517,-1.21498,5.77527,-0.208854,0.936437,1,6.37316
147757,179162839,G,12.8605,-11.2724,5.97364,-1.62172,12.7574,-0.12678,2.65429,-1,G,4.12305,-0.289389,3.88086,-1.35778,3.89163,-0.342182,1.64523,1,6.98409
147757,179266047,G,19.5982,-0.113369,6.50785,-18.4855,6.50883,-1.76662,1.58821,1,G,7.7722,-1.6649,3.45527,-6.75908,3.83547,-1.33196,2.01981,-1,3.06995
147757,179338383,G,7.32832,-4.68129,0.181961,-5.63431,4.68483,-1.01768,3.10274,-1,G,5.78944,1.13022,-5.47877,1.48735,5.59413,0.26284,-1.36736,1,10.687
147757,179410415,G,13.6065,2.37267,-3.59456,-12.9064,4.30702,-1.81737,-0.987373,-1,G,13.8638,0.627459,-6.09221,-12.4372,6.12444,-1.4573,-1.46816,1,3.0794
147757,179435599,G,20.5386,-4.51005,-4.29038,-19.5723,6.22478,-1.8631,-2.38115,-1,G,6.66231,-3.02366,-0.877323,-5.87052,3.14836,-1.3814,-2.85919,1,3.01502
147757,179437039,G,9.10669,8.81465,0.460487,-2.23841,8.82667,-0.250954,0.0521936,1,G,15.1841,15.1566,-0.589897,-0.690806,15.1681,-0.0455278,-0.0389006,-1,2.61298
147757,179440439,G,57.8989,-9.4259,-15.1426,55.0829,17.8367,1.84597,-2.12758,1,G,5.85128,5.82301,0.478679,-0.29945,5.84265,-0.05123,0.0820202,-1,28.8937
147757,179449223,G,19.034,8.21083,2.82598,16.9374,8.68354,1.42129,0.331478,-1,T,2.91728,0.940334,-0.000993399,-2.75955,0.940334,-1.79757,-0.00105643,1,13.7521
147757,179457655,G,7.0546,6.03135,2.27,-2.86812,6.44438,-0.431538,0.359968,1,G,50.3025,-48.4425,-13.5437,-0.472336,50.3001,-0.00939021,-2.86897,1,36.7815
147757,179500495,G,16.5205,4.61786,-2.5678,15.6524,5.28377,1.80648,-0.507483,1,T,4.82928,2.68485,0.198726,4.00785,2.6922,1.18847,0.0738828,1,3.21648
